"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0600000;"LUBELSKIE";"autobusy";"31 lat i starsze";"2022";2112;"szt.";"";
0600000;"LUBELSKIE";"autobusy";"31 lat i starsze";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"ogółem";"2018";19271;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"ogółem";"2019";20422;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"ogółem";"2020";22024;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"ogółem";"2021";23927;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"ogółem";"2022";26203;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"ogółem";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"do 1 roku";"2018";626;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"do 1 roku";"2019";630;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"do 1 roku";"2020";461;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"do 1 roku";"2021";454;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"do 1 roku";"2022";774;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"do 1 roku";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"2 lata";"2018";432;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"2 lata";"2019";317;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"2 lata";"2020";434;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"2 lata";"2021";324;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"2 lata";"2022";210;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"2 lata";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"3 lata";"2018";353;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"3 lata";"2019";551;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"3 lata";"2020";509;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"3 lata";"2021";589;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"3 lata";"2022";505;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"3 lata";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"4-5 lat";"2018";1273;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"4-5 lat";"2019";973;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"4-5 lat";"2020";1564;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"4-5 lat";"2021";1957;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"4-5 lat";"2022";1954;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"4-5 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"6-7 lat";"2018";2373;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"6-7 lat";"2019";2311;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"6-7 lat";"2020";1808;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"6-7 lat";"2021";1695;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"6-7 lat";"2022";2618;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"6-7 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"8-9 lat";"2018";1217;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"8-9 lat";"2019";2263;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"8-9 lat";"2020";3007;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"8-9 lat";"2021";2966;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"8-9 lat";"2022";2390;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"8-9 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"10-11 lat";"2018";2996;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"10-11 lat";"2019";1861;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"10-11 lat";"2020";1395;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"10-11 lat";"2021";2678;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"10-11 lat";"2022";3559;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"10-11 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"12-15 lat";"2018";3172;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"12-15 lat";"2019";4159;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"12-15 lat";"2020";4798;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"12-15 lat";"2021";4536;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"12-15 lat";"2022";4546;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"12-15 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"16-20 lat";"2018";2994;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"16-20 lat";"2019";2911;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"16-20 lat";"2020";3081;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"16-20 lat";"2021";3232;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"16-20 lat";"2022";3568;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"16-20 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"21-25 lat";"2018";1510;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"21-25 lat";"2019";1930;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"21-25 lat";"2020";2234;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"21-25 lat";"2021";2450;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"21-25 lat";"2022";2732;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"21-25 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"26-30 lat";"2018";1129;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"26-30 lat";"2019";1163;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"26-30 lat";"2020";1145;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"26-30 lat";"2021";1233;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"26-30 lat";"2022";1253;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"26-30 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"ciągniki siodłowe";"31 lat i starsze";"2018";1196;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"31 lat i starsze";"2019";1353;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"31 lat i starsze";"2020";1588;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"31 lat i starsze";"2021";1813;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"31 lat i starsze";"2022";2094;"szt.";"";
0600000;"LUBELSKIE";"ciągniki siodłowe";"31 lat i starsze";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"ogółem";"2018";94620;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"ogółem";"2019";99941;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"ogółem";"2020";105177;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"ogółem";"2021";110412;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"ogółem";"2022";115365;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"ogółem";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"do 1 roku";"2018";534;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"do 1 roku";"2019";859;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"do 1 roku";"2020";1104;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"do 1 roku";"2021";1050;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"do 1 roku";"2022";1185;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"do 1 roku";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"2 lata";"2018";785;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"2 lata";"2019";439;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"2 lata";"2020";660;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"2 lata";"2021";869;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"2 lata";"2022";800;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"2 lata";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"3 lata";"2018";1748;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"3 lata";"2019";912;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"3 lata";"2020";606;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"3 lata";"2021";788;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"3 lata";"2022";974;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"3 lata";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"4-5 lat";"2018";1240;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"4-5 lat";"2019";2791;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"4-5 lat";"2020";3156;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"4-5 lat";"2021";1854;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"4-5 lat";"2022";1631;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"4-5 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"6-7 lat";"2018";1750;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"6-7 lat";"2019";1568;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"6-7 lat";"2020";1749;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"6-7 lat";"2021";3343;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"6-7 lat";"2022";3644;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"6-7 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"8-9 lat";"2018";2502;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"8-9 lat";"2019";2293;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"8-9 lat";"2020";2298;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"8-9 lat";"2021";2068;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"8-9 lat";"2022";2164;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"8-9 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"10-11 lat";"2018";4012;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"10-11 lat";"2019";3703;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"10-11 lat";"2020";3073;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"10-11 lat";"2021";2790;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"10-11 lat";"2022";2791;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"10-11 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"12-15 lat";"2018";8041;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"12-15 lat";"2019";9170;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"12-15 lat";"2020";9878;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"12-15 lat";"2021";10077;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"12-15 lat";"2022";9542;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"12-15 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"16-20 lat";"2018";9863;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"16-20 lat";"2019";10766;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"16-20 lat";"2020";11599;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"16-20 lat";"2021";12502;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"16-20 lat";"2022";13536;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"16-20 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"21-25 lat";"2018";6738;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"21-25 lat";"2019";7858;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"21-25 lat";"2020";9620;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"21-25 lat";"2021";11445;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"21-25 lat";"2022";12770;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"21-25 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"26-30 lat";"2018";10279;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"26-30 lat";"2019";9616;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"26-30 lat";"2020";8261;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"26-30 lat";"2021";7399;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"26-30 lat";"2022";7855;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"26-30 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motocykle";"31 lat i starsze";"2018";47128;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"31 lat i starsze";"2019";49966;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"31 lat i starsze";"2020";53173;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"31 lat i starsze";"2021";56227;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"31 lat i starsze";"2022";58473;"szt.";"";
0600000;"LUBELSKIE";"motocykle";"31 lat i starsze";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"ogółem";"2018";82238;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"ogółem";"2019";83807;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"ogółem";"2020";85299;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"ogółem";"2021";86757;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"ogółem";"2022";88008;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"ogółem";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"do 1 roku";"2018";1845;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"do 1 roku";"2019";927;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"do 1 roku";"2020";1184;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"do 1 roku";"2021";888;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"do 1 roku";"2022";588;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"do 1 roku";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"2 lata";"2018";1255;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"2 lata";"2019";1805;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"2 lata";"2020";579;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"2 lata";"2021";990;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"2 lata";"2022";826;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"2 lata";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"3 lata";"2018";1160;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"3 lata";"2019";1287;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"3 lata";"2020";1861;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"3 lata";"2021";625;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"3 lata";"2022";1064;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"3 lata";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"4-5 lat";"2018";5060;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"4-5 lat";"2019";3549;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"4-5 lat";"2020";2564;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"4-5 lat";"2021";3317;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"4-5 lat";"2022";2664;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"4-5 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"6-7 lat";"2018";8063;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"6-7 lat";"2019";6996;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"6-7 lat";"2020";5190;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"6-7 lat";"2021";3703;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"6-7 lat";"2022";2760;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"6-7 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"8-9 lat";"2018";8803;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"8-9 lat";"2019";7961;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"8-9 lat";"2020";8189;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"8-9 lat";"2021";7163;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"8-9 lat";"2022";5355;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"8-9 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"10-11 lat";"2018";15779;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"10-11 lat";"2019";14663;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"10-11 lat";"2020";8933;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"10-11 lat";"2021";8083;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"10-11 lat";"2022";8334;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"10-11 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"12-15 lat";"2018";9419;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"12-15 lat";"2019";14243;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"12-15 lat";"2020";22318;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"12-15 lat";"2021";24024;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"12-15 lat";"2022";24968;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"12-15 lat";"2023";;"szt.";"n";
0600000;"LUBELSKIE";"motorowery";"16-20 lat";"2018";6894;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"16-20 lat";"2019";6838;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"16-20 lat";"2020";7322;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"16-20 lat";"2021";9214;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"16-20 lat";"2022";11195;"szt.";"";
0600000;"LUBELSKIE";"motorowery";"16-20 lat";"2023";;"szt.";"n";
