"Kod";"Nazwa";"Kierunki inwestowania";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2005";10504,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2006";21088,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2007";7387,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2008";12412,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2009";3503,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2010";38665,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2011";51162,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2012";32994,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2013";7271,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2014";10474,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2015";3378,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2016";14198,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2017";10973,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2018";18552,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2019";8134,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2020";12728,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2021";26286,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2022";48428,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2023";;"tys. zł";"n";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2000";35441,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2001";19272,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2002";23997,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2003";10795,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2004";39982,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2005";10219,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2006";21018,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2007";7387,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2008";12412,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2009";3503,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2010";38665,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2011";51067,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2012";32994,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2013";7271,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2014";10474,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2015";3378,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2016";14198,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2017";10973,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2018";18552,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2019";8134,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2020";12728,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2021";26286,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2022";48428,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2023";;"tys. zł";"n";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2000";33837,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2001";37706,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2002";11542,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2003";2311,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2004";2520,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2005";11747,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2006";16558,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2007";25806,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2008";17725,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2009";33833,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2010";56408,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2011";39281,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2012";53391,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2013";6903,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2014";48005,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2015";100797,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2016";176495,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2017";97854,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2018";27619,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2019";33614,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2020";77778,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2021";43224,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2022";28901,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń  razem";"2023";;"tys. zł";"n";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2000";8002,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2001";13721,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2002";2090,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2003";1329,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2004";888,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2005";10558,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2006";12883,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2007";16056,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2008";5308,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2009";21316,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2010";29495,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2011";5152,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2012";8899,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2013";1737,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2014";12737,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2015";30078,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2016";9620,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2017";13136,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2018";1754,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2019";3166,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2020";880,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2021";2199,8;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2022";0,0;"tys. zł";"x";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń pyłowych";"2023";;"tys. zł";"n";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2000";16814,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2001";12940,4;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2002";9437,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2003";982,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2004";1573,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2005";1188,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2006";3674,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2007";9314,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2008";8280,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2009";1623,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2010";6209,7;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2011";598,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2012";11712,6;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2013";48,1;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2014";20740,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2015";69026,3;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2016";166708,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2017";84718,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2018";25864,5;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2019";30447,9;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2020";73353,2;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2021";41025,0;"tys. zł";"";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2022";0,0;"tys. zł";"x";
0400000;"KUJAWSKO-POMORSKIE";"redukcja zanieczyszczeń gazowych";"2023";;"tys. zł";"n";
0600000;"LUBELSKIE";"ogółem";"2000";37403,4;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2001";32759,1;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2002";23963,4;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2003";19254,2;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2004";31693,0;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2005";27203,4;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2006";62043,0;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2007";39172,0;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2008";23502,7;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2009";13382,5;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2010";62258,7;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2011";161522,7;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2012";182131,6;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2013";39097,8;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2014";51858,5;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2015";158427,9;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2016";21508,7;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2017";22115,2;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2018";363267,8;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2019";285935,0;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2020";205215,1;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2021";257726,6;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2022";247847,7;"tys. zł";"";
0600000;"LUBELSKIE";"ogółem";"2023";;"tys. zł";"n";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2000";31526,6;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2001";29268,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2002";16116,1;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2003";14325,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2004";24549,7;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2005";15624,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2006";37472,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2007";22310,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2008";11184,5;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2009";6521,2;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2010";14989,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2011";36359,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2012";41446,2;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2013";14534,5;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2014";45338,8;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2015";141061,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2016";6997,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2017";19748,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2018";338227,7;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2019";245157,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2020";146271,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2021";213618,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2022";201116,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom razem";"2023";;"tys. zł";"n";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2000";30664,6;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2001";28982,6;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2002";16116,1;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2003";13574,5;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2004";24409,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2005";11550,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2006";26603,1;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2007";20899,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2008";10253,8;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2009";6057,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2010";3240,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2011";3738,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2012";7772,5;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2013";4314,6;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2014";1725,1;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2015";3766,7;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2016";1355,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2017";7535,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2018";37371,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2019";39054,8;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2020";84382,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2021";126936,5;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2022";77572,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw";"2023";;"tys. zł";"n";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2000";25777,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2001";28216,2;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2002";14003,8;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2003";12869,0;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2004";23767,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2005";11107,5;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2006";26503,1;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2007";20899,3;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2008";9811,4;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2009";6057,9;"tys. zł";"";
0600000;"LUBELSKIE";"zapobieganie zanieczyszczeniom - nowe techniki i technologie spalania paliw, w tym modernizacja kotłowni i ciepłowni";"2010";3240,9;"tys. zł";"";
