"Kod";"Nazwa";"Drogi dla rowerów i buspasy";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2017";301,3;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2018";532,6;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2019";671,3;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2020";671,5;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2021";716,6;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2022";731,7;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";61,6;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";108,2;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";133,6;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";145,6;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";160,8;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";161,0;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";195,2;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";245,0;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";253,3;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";256,0;"km";"";
1400000;"MAZOWIECKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2011";2,13;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2012";2,46;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2013";2,57;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2014";3,12;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2015";3,60;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2016";3,96;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2017";4,39;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2018";5,61;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2019";6,59;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2020";7,22;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2021";7,62;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2022";7,96;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2011";212,6;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2012";246,2;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2013";256,6;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2014";311,7;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2015";359,7;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2016";396,1;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2017";439,0;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2018";561,2;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2019";658,7;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2020";721,6;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2021";762,1;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2022";796,1;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. km2";"2023";;"km";"n";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2011";1,43;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2012";1,65;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2013";1,72;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2014";2,08;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2015";2,39;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2016";2,62;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2017";2,90;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2018";3,69;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2019";4,32;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2020";4,65;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2021";4,92;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2022";5,14;"km";"";
1400000;"MAZOWIECKIE";"drogi dla rowerów na 10 tys. ludności";"2023";;"km";"n";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2011";251,5;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2012";296,0;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2013";251,4;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2014";282,2;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2015";306,3;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2016";310,2;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2017";330,5;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2018";418,2;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2019";511,0;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2020";556,8;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2021";582,3;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2022";641,5;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów ogółem";"2023";;"km";"n";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2011";;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2012";;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2013";143,9;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2014";172,4;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2015";187,6;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2016";187,4;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2017";181,8;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2018";235,9;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2019";268,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2020";303,3;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2021";320,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2022";368,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem gminy";"2023";;"km";"n";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2011";;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2012";;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2013";49,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2014";47,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2015";51,2;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2016";53,8;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2017";56,2;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2018";86,6;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2019";121,4;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2020";128,7;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2021";134,6;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2022";139,1;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem starostwa";"2023";;"km";"n";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2011";;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2012";;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2013";58,0;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2014";62,3;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2015";67,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2016";69,0;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2017";92,5;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2018";95,7;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2019";121,1;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2020";124,8;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2021";127,2;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2022";133,9;"km";"";
1600000;"OPOLSKIE";"będących pod zarządem urzędu marszałkowskiego";"2023";;"km";"n";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2011";2,67;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2012";3,14;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2013";2,67;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2014";3,00;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2015";3,25;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2016";3,30;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2017";3,51;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2018";4,44;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2019";5,43;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2020";5,92;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2021";6,19;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2022";6,82;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 100 km2";"2023";;"km";"n";
1600000;"OPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2011";267,2;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2012";314,5;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2013";267,1;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2014";299,8;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2015";325,4;"km";"";
1600000;"OPOLSKIE";"drogi dla rowerów na 10 tys. km2";"2016";329,6;"km";"";
