Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wska?nik;Czas u?redniania;?rednia;Min;Max;L. dni > 120 (S8max);26 maks (S8max);Per. S93.2 (S8max);AOT40 V-VII;SOMO35;Liczba pomiarów;Kompl. lato;Kompl. zima;Liczba kompletnych mies. letnich (IV-IX);Kompletno??;Liczba Lato/Zima
(-);(-);(-);(-);(-);(-);(-);[µg/m3];[µg/m3];[µg/m3];(-);[µg/m3];[µg/m3];[µg/m3]*h;[µg/m3]*d;(-);[%];[%];(-);[%];(-)
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowOsMatwMOB;O3;1g;42,0;0,0;142,5;4;105,0;106,1;10 963;2 917;7 692;94,0;81,0;5;87,6;1,2
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;O3;1g;47,5;0,2;156,8;9;108,5;109,1;13 521;3 563;8 464;95,0;97,0;4;96,4;1,0
2016;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruDziewu;O3;1g;44,7;0,2;144,7;1;101,3;102,1;8 754;2 814;8 301;93,0;96,0;4;94,5;1,0
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;O3;1g;47,9;0,0;157,0;15;111,0;111,7;15 197;3 542;8 344;96,0;94,0;5;95,0;1,0
2016;lubelskie;PL0602;strefa lubelska;LbBiaPodOrze;O3;1g;43,1;0,7;137,7;7;101,6;101,8;8 833;2 881;8 674;100,0;98,0;6;98,7;1,0
2016;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;O3;1g;48,6;0,8;138,5;4;109,1;109,5;12 255;4 401;8 209;100,0;87,0;6;93,5;1,2
2016;lubelskie;PL0602;strefa lubelska;LbJarczWolaM;O3;1g;44,9;0,0;139,5;3;103,9;103,9;9 221;2 849;8 742;99,0;100,0;6;99,5;1,0
2016;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;O3;1g;37,4;0,0;134,3;2;94,7;95,4;6 281;1 878;8 670;98,0;99,0;6;98,7;1,0
2016;lubelskie;PL0602;strefa lubelska;LbWilczopole;O3;1g;41,8;1,5;143,7;1;96,0;97,9;8 109;2 180;8 551;95,0;99,0;5;97,3;1,0
2016;?ódzkie;PL1002;strefa ?ódzka;LdGajewUjWod;O3;1g;48,6;0,5;162,2;18;117,3;117,3;16 450;4 573;8 710;99,0;100,0;5;99,2;1,0
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;O3;1g;51,1;1,4;158,0;14;115,8;115,9;16 916;4 492;8 683;99,0;99,0;6;98,9;1,0
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;O3;1g;44,1;0,4;148,9;12;112,0;112,9;13 488;3 917;8 453;98,0;94,0;5;96,2;1,0
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdPabiKonsta;O3;1g;45,0;0,2;153,3;9;115,4;115,6;13 954;3 971;8 702;99,0;99,0;6;99,1;1,0
2016;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;O3;1g;43,2;1,1;144,9;8;110,3;110,5;13 886;3 638;8 684;99,0;99,0;5;98,9;1,0
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;O3;1g;36,1;0,1;141,6;1;97,1;98,1;6 033;1 814;7 834;88,0;90,0;4;89,2;1,0
2016;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;O3;1g;47,6;0,1;162,8;25;120,5;120,5;16 578;4 739;8 744;100,0;99,0;6;99,5;1,0
2016;lubuskie;PL0803;strefa lubuska;LuSulecDudka;O3;1g;44,9;0,1;147,4;14;110,2;110,2;12 080;3 035;8 680;99,0;98,0;6;98,8;1,0
2016;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;O3;1g;39,1;0,2;144,3;4;100,7;101,0;7 208;2 306;8 492;93,0;100,0;5;96,7;0,9
2016;lubuskie;PL0803;strefa lubuska;LuZarySzyman;O3;1g;50,6;0,1;159,6;18;115,1;117,8;14 697;4 687;7 491;98,0;73,0;6;85,3;1,3
2016;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;O3;1g;48,6;0,5;158,4;14;107,0;107,9;11 278;3 204;8 694;100,0;98,0;6;99,0;1,0
2016;ma?opolskie;PL1203;strefa ma?opolska;MpKaszowLisz;O3;1g;46,0;1,0;140,9;9;109,1;109,2;13 927;4 049;8 676;98,0;99,0;6;98,8;1,0
2016;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;O3;1g;33,6;1,0;144,1;5;105,1;105,1;10 835;2 879;8 686;98,0;99,0;6;98,9;1,0
2016;ma?opolskie;PL1203;strefa ma?opolska;MpSzarowSpok;O3;1g;45,2;1,1;146,0;12;113,4;113,6;14 692;4 433;8 431;98,0;94,0;5;96,0;1,0
2016;ma?opolskie;PL1203;strefa ma?opolska;MpSzymbaGorl;O3;1g;50,8;1,1;143,6;7;108,8;108,9;15 064;3 918;8 426;92,0;100,0;5;95,9;0,9
2016;ma?opolskie;PL1202;miasto Tarnów;MpTarBitStud;O3;1g;45,7;1,0;150,8;15;113,2;113,3;15 976;4 429;8 689;100,0;98,0;6;98,9;1,0
2016;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;O3;1g;50,0;1,0;157,9;15;116,5;116,5;18 953;4 565;8 778;100,0;100,0;6;99,9;1,0
2016;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;O3;1g;52,3;1,0;155,6;23;118,1;118,1;19 971;5 758;8 695;99,0;99,0;6;99,0;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;O3;1g;52,4;0,8;156,1;8;110,7;110,9;13 999;4 168;8 741;99,0;100,0;6;99,5;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;O3;1g;44,0;0,1;144,8;2;107,3;107,5;11 480;3 337;8 524;96,0;98,0;5;97,0;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;O3;1g;54,5;0,9;166,3;9;109,9;110,0;12 315;3 963;8 528;96,0;98,0;5;97,1;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;O3;1g;46,4;0,0;166,5;18;117,9;117,9;16 102;4 411;8 733;100,0;99,0;6;99,4;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;O3;1g;41,6;0,1;149,3;9;110,1;110,1;12 883;3 592;8 704;99,0;99,0;6;99,1;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;O3;1g;44,0;0,1;160,1;22;117,2;117,2;17 117;4 656;8 734;99,0;100,0;6;99,4;1,0
2016;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;O3;1g;45,0;0,0;133,7;2;101,8;101,8;8 254;2 611;8 782;100,0;100,0;6;100,0;1,0
2016;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;O3;1g;45,5;0,3;147,7;9;108,3;108,3;10 680;3 128;8 738;100,0;99,0;6;99,5;1,0
2016;mazowieckie;PL1403;miasto Radom;MzRadTochter;O3;1g;42,8;0,1;144,0;8;101,8;101,8;9 398;2 933;8 668;98,0;99,0;6;98,7;1,0
2016;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;O3;1g;46,2;0,0;145,6;5;103,0;103,0;9 892;2 963;8 667;99,0;98,0;6;98,7;1,0
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;O3;1g;37,3;0,0;142,5;3;104,3;105,0;9 054;2 684;8 702;100,0;98,0;6;99,1;1,0
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarPodlesn;O3;1g;40,6;0,0;148,9;7;110,8;111,6;12 819;3 292;8 163;92,0;94,0;3;92,9;1,0
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;O3;1g;42,0;1,1;157,4;8;109,8;109,8;11 631;3 128;8 720;99,0;99,0;6;99,3;1,0
2016;opolskie;PL1602;strefa opolska;OpKKozBSmial;O3;1g;41,8;0,0;154,8;14;112,1;112,9;14 474;4 055;8 665;100,0;97,0;6;98,6;1,0
2016;opolskie;PL1602;strefa opolska;OpOlesSlowac;O3;1g;47,8;0,0;158,5;17;114,3;114,4;14 543;4 151;8 611;97,0;99,0;5;98,0;1,0
2016;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;O3;1g;42,5;0,0;154,2;7;103,4;103,4;8 664;2 912;8 423;99,0;92,0;6;95,9;1,1
2016;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialPulPie;O3;1g;48,3;1,0;143,0;2;103,4;105,9;11 748;3 085;8 443;95,0;97,0;4;96,1;1,0
2016;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;O3;1g;46,5;0,0;142,0;2;104,8;105,1;11 384;3 047;8 474;94,0;99,0;5;96,5;1,0
2016;podlaskie;PL2002;strefa podlaska;PdHajnowkJagMOB;O3;1g;44,4;0,1;127,6;0;91,2;91,2;3 828;1 647;8 705;98,0;100,0;6;99,1;1,0
2016;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;O3;1g;42,0;0,0;137,4;0;99,7;99,7;8 815;2 921;8 727;100,0;99,0;6;99,4;1,0
2016;podkarpackie;PL1802;strefa podkarpacka;PkKrempnaMPN;O3;1g;51,3;0,9;134,2;6;105,8;106,8;12 916;3 991;8 034;85,0;98,0;5;91,5;0,9
2016;podkarpackie;PL1802;strefa podkarpacka;PkMielSolski;O3;1g;47,6;0,1;138,1;5;110,0;110,7;13 698;4 095;8 268;99,0;90,0;6;94,1;1,1
2016;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;O3;1g;46,2;0,5;137,4;2;106,8;106,8;10 989;3 699;8 697;100,0;98,0;6;99,0;1,0
2016;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;O3;1g;45,5;0,3;135,2;4;105,5;105,5;10 074;3 615;8 728;100,0;99,0;6;99,4;1,0
2016;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;O3;1g;42,9;0,0;155,5;4;105,9;106,0;12 282;3 301;8 603;97,0;99,0;5;97,9;1,0
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;O3;1g;44,2;0,1;129,5;0;94,3;94,5;5 958;1 837;8 489;98,0;95,0;6;96,6;1,0
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;O3;1g;45,3;0,5;131,2;0;96,0;96,0;6 355;1 960;8 681;99,0;98,0;6;98,8;1,0
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;O3;1g;52,2;0,3;135,9;2;101,0;101,0;7 331;2 393;8 683;99,0;98,0;6;98,9;1,0
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdySzaf09N;O3;1g;48,8;0,1;130,2;1;97,7;97,7;6 544;2 106;8 754;100,0;100,0;6;99,7;1,0
2016;pomorskie;PL2202;strefa pomorska;PmKosTargo12;O3;1g;42,7;0,1;133,7;1;90,9;94,8;8 505;2 051;6 048;59,0;79,0;1;68,9;0,8
2016;pomorskie;PL2202;strefa pomorska;PmLebaRabkaE;O3;1g;58,8;1,1;158,5;5;99,7;99,7;9 679;3 322;8 782;100,0;100,0;6;100,0;1,0
2016;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;O3;1g;47,5;0,1;143,9;4;94,1;102,9;11 992;2 575;5 375;54,0;69,0;1;61,2;0,8
2016;pomorskie;PL2202;strefa pomorska;PmLinieKos17;O3;1g;50,4;0,2;137,3;3;96,6;98,5;7 281;2 341;8 016;87,0;95,0;2;91,3;0,9
2016;pomorskie;PL2202;strefa pomorska;PmMalMicki15;O3;1g;36,6;0,1;124,1;0;84,1;84,8;2 488;969;7 816;81,0;97,0;4;89,0;0,8
2016;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;O3;1g;38,2;0,1;125,4;0;75,4;80,2;3 472;629;6 637;52,0;100,0;1;75,6;0,5
2016;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;O3;1g;43,1;1,0;148,0;9;107,8;107,8;8 533;3 385;8 749;100,0;99,0;6;99,6;1,0
2016;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkNowiParkow;O3;1g;50,0;0,0;148,2;20;115,4;115,7;12 389;5 315;8 431;99,0;93,0;6;96,0;1,1
2016;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;O3;1g;51,4;0,2;151,5;15;115,2;115,2;17 263;4 668;8 762;100,0;100,0;6;99,7;1,0
2016;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;O3;1g;49,2;1,7;147,5;8;110,5;110,5;12 903;3 809;8 768;100,0;100,0;6;99,8;1,0
2016;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;O3;1g;53,6;0,1;154,8;13;114,5;114,5;16 155;4 677;8 714;99,0;100,0;6;99,2;1,0
2016;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;O3;1g;45,5;0,2;140,2;6;111,2;111,7;13 241;3 737;8 690;99,0;99,0;6;98,9;1,0
2016;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;O3;1g;40,2;0,1;153,5;12;113,8;113,8;15 819;4 090;8 774;100,0;100,0;6;99,9;1,0
2016;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoKossut;O3;1g;39,7;0,9;175,0;15;113,9;113,9;15 881;4 075;8 724;100,0;99,0;6;99,3;1,0
2016;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;O3;1g;43,4;0,1;189,3;15;115,5;115,5;16 742;4 284;8 734;100,0;99,0;6;99,4;1,0
2016;?l?skie;PL2405;strefa ?l?ska;SlUstronSana;O3;1g;55,8;1,2;154,0;11;114,5;114,5;15 948;4 680;8 713;100,0;98,0;6;99,2;1,0
2016;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;O3;1g;43,7;1,3;188,8;17;116,4;116,4;16 086;4 309;8 734;100,0;99,0;6;99,4;1,0
2016;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;O3;1g;40,9;0,9;163,7;17;114,1;114,8;15 157;3 964;8 649;100,0;97,0;6;98,5;1,0
2016;?l?skie;PL2405;strefa ?l?ska;SlZlotPotLes;O3;1g;54,5;1,1;152,7;29;121,6;121,6;19 471;5 457;8 751;100,0;100,0;6;99,6;1,0
2016;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;O3;1g;48,7;0,0;137,8;4;103,9;104,3;9 731;3 048;8 160;92,0;94,0;4;92,9;1,0
2016;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;O3;1g;51,3;0,0;133,9;3;100,8;100,8;9 538;2 760;8 635;99,0;98,0;6;98,3;1,0
2016;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmMragParkow;O3;1g;51,6;1,2;126,6;1;102,0;102,4;9 236;3 005;8 083;97,0;87,0;5;92,0;1,1
2016;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;O3;1g;42,9;0,0;131,0;0;94,5;94,7;5 619;1 981;8 465;95,0;97,0;6;96,4;1,0
2016;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrChrobr;O3;1g;49,0;0,0;137,5;3;103,9;105,4;9 245;3 452;7 116;98,0;64,0;6;81,0;1,5
2016;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmPuszczaBor;O3;1g;50,5;1,0;133,6;4;103,5;103,5;10 684;2 948;8 704;100,0;98,0;6;99,1;1,0
2016;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;O3;1g;43,8;0,0;152,5;8;112,2;112,2;12 626;3 440;8 776;100,0;100,0;6;99,9;1,0
2016;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;O3;1g;51,8;0,1;165,9;31;121,9;122,5;20 832;5 356;8 479;99,0;94,0;6;96,5;1,1
2016;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;O3;1g;48,8;0,6;173,8;22;118,6;118,6;15 445;4 551;8 725;99,0;100,0;6;99,3;1,0
2016;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;O3;1g;51,3;0,4;169,8;31;122,5;122,8;21 294;5 082;8 588;100,0;96,0;6;97,8;1,0
2016;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;O3;1g;41,9;0,1;160,4;14;115,5;115,8;14 109;3 633;8 497;100,0;94,0;6;96,7;1,1
2016;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczAndr01;O3;1g;43,3;0,0;143,8;3;97,5;97,5;6 241;2 042;8 746;100,0;100,0;6;99,6;1,0
2016;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;O3;1g;49,9;1,1;152,0;12;109,8;109,8;11 444;3 403;8 768;100,0;100,0;6;99,8;1,0
2017;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocBartni;O3;1g;46,5;0,0;156,6;6;105,6;105,9;11 174;3 365;8 545;99,0;96,0;6;97,5;1,0
2017;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;O3;1g;46,3;0,0;146,1;5;105,2;105,2;9 883;3 073;8 679;99,0;99,0;6;99,1;1,0
2017;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;O3;1g;48,2;0,0;165,0;10;111,9;112,2;13 083;3 840;8 579;99,0;97,0;6;97,9;1,0
2017;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;O3;1g;53,8;0,0;157,2;10;110,6;110,7;15 434;4 333;8 477;98,0;96,0;6;96,8;1,0
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsBoleslaMOB;O3;1g;51,8;0,2;155,5;14;108,5;110,7;13 281;3 907;8 433;99,0;93,0;6;96,3;1,1
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsCzerStraza;O3;1g;72,1;4,0;148,2;20;118,8;118,8;15 303;6 117;8 503;98,0;96,0;6;97,1;1,0
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;O3;1g;51,1;0,0;151,2;15;113,8;113,8;16 354;4 738;8 661;99,0;99,0;6;98,9;1,0
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsKlodzSzkol;O3;1g;47,3;0,0;154,8;14;113,1;114,0;14 848;4 508;8 623;99,0;98,0;6;98,4;1,0
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsKudowaMOB;O3;1g;50,4;0,0;147,6;12;109,9;110,6;13 751;4 312;8 307;99,0;90,0;6;94,8;1,1
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsOsieczow21;O3;1g;47,4;0,0;163,0;14;107,6;107,6;13 813;3 808;8 443;97,0;96,0;5;96,4;1,0
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsSniezkaObs;O3;1g;75,0;11,9;144,2;6;112,3;112,3;9 862;5 834;8 759;100,0;100,0;6;100,0;1,0
2017;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;O3;1g;39,3;0,0;132,0;1;85,6;85,9;3 395;1 106;8 374;93,0;99,0;5;95,6;0,9
2017;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruDziewu;O3;1g;41,1;0,0;114,7;0;84,7;84,7;1 840;913;8 686;99,0;100,0;6;99,2;1,0
2017;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclChelmMOB;O3;1g;49,8;0,1;149,8;3;99,4;100,1;5 962;2 449;8 619;100,0;97,0;6;98,4;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;O3;1g;48,3;1,0;141,0;2;97,0;97,3;5 862;2 331;8 470;96,0;97,0;5;96,7;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;O3;1g;49,3;0,4;148,3;1;98,1;99,2;7 099;2 634;8 703;99,0;99,0;6;99,3;1,0
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;O3;1g;49,2;0,0;143,0;2;88,9;90,9;5 325;2 047;6 850;63,0;93,0;2;78,2;0,7
2017;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;O3;1g;48,0;0,1;138,8;5;104,3;104,3;9 864;3 168;8 726;100,0;99,0;6;99,6;1,0
2017;lubelskie;PL0602;strefa lubelska;LbBiaPodOrze;O3;1g;50,1;0,5;131,2;0;103,4;103,4;8 707;3 090;8 711;100,0;99,0;6;99,4;1,0
2017;lubelskie;PL0602;strefa lubelska;LbBiaSlupRPN;O3;1g;58,0;1,4;143,5;12;113,0;113,0;13 163;4 929;8 726;99,0;100,0;6;99,6;1,0
2017;lubelskie;PL0602;strefa lubelska;LbJarczWolaM;O3;1g;45,6;0,0;131,5;0;93,0;93,0;4 048;1 668;8 739;100,0;100,0;6;99,8;1,0
2017;lubelskie;PL0602;strefa lubelska;LbWilczopole;O3;1g;51,4;1,7;145,2;5;103,8;104,0;7 579;3 175;8 622;98,0;99,0;6;98,4;1,0
2017;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;O3;1g;40,8;0,0;116,5;0;81,8;85,8;3 349;1 287;5 655;86,0;43,0;3;64,6;2,0
2017;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;O3;1g;46,5;0,4;136,8;2;97,3;99,8;7 753;2 166;7 440;84,0;86,0;4;84,9;1,0
2017;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;O3;1g;49,5;1,4;137,5;3;102,3;103,3;8 038;3 170;7 702;92,0;83,0;5;87,9;1,1
2017;lubuskie;PL0803;strefa lubuska;LuSulecDudka;O3;1g;46,3;0,4;127,4;0;90,9;90,9;3 712;1 663;8 753;100,0;100,0;6;99,9;1,0
2017;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;O3;1g;42,9;0,0;132,2;0;93,3;93,5;5 049;1 824;8 654;100,0;98,0;6;98,8;1,0
2017;lubuskie;PL0803;strefa lubuska;LuZarySzyman;O3;1g;50,1;0,0;147,4;8;105,1;105,1;11 352;3 206;8 577;98,0;98,0;6;97,9;1,0
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;O3;1g;53,3;1,4;161,3;16;110,4;110,5;10 792;3 847;8 529;98,0;97,0;6;97,4;1,0
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;O3;1g;44,6;1,2;161,0;5;105,7;105,7;8 825;2 657;8 708;100,0;99,0;6;99,4;1,0
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdPabiKonsta;O3;1g;48,7;1,5;160,6;9;103,0;105,9;8 681;3 145;8 518;98,0;97,0;5;97,2;1,0
2017;?ódzkie;PL1002;strefa ?ódzka;LdGajewUjWod;O3;1g;52,4;1,2;164,7;7;105,4;106,1;8 728;3 378;8 567;98,0;98,0;5;97,8;1,0
2017;?ódzkie;PL1002;strefa ?ódzka;LdParzniUjWo;O3;1g;56,2;2,0;155,1;15;109,0;111,9;12 209;4 311;8 188;94,0;93,0;4;93,5;1,0
2017;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;O3;1g;44,7;1,0;144,1;8;105,4;106,0;9 605;3 181;8 567;100,0;96,0;6;97,8;1,0
2017;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;O3;1g;49,5;0,7;144,7;16;111,1;111,6;13 519;3 824;8 604;99,0;97,0;6;98,2;1,0
2017;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;O3;1g;38,1;1,0;140,0;5;110,5;111,3;10 039;3 131;8 514;96,0;98,0;5;97,2;1,0
2017;ma?opolskie;PL1202;miasto Tarnów;MpTarBitStud;O3;1g;47,9;1,0;147,6;5;108,9;108,9;11 587;3 799;8 701;99,0;99,0;6;99,3;1,0
2017;ma?opolskie;PL1203;strefa ma?opolska;MpKaszowLisz;O3;1g;52,7;1,0;189,1;22;118,9;119,2;16 682;5 180;8 592;98,0;99,0;5;98,1;1,0
2017;ma?opolskie;PL1203;strefa ma?opolska;MpSzarowSpok;O3;1g;47,9;1,0;163,6;11;113,0;113,0;15 130;4 227;8 677;99,0;99,0;6;99,1;1,0
2017;ma?opolskie;PL1203;strefa ma?opolska;MpSzymbaGorl;O3;1g;58,0;1,2;136,6;4;109,3;109,3;11 818;4 589;8 687;99,0;99,0;6;99,2;1,0
2017;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;O3;1g;49,5;0,8;150,0;16;114,8;114,8;13 196;3 666;8 684;99,0;99,0;6;99,1;1,0
2017;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;O3;1g;51,9;1,0;136,2;3;107,1;107,1;12 242;4 245;8 691;99,0;99,0;6;99,2;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;O3;1g;37,6;0,0;132,9;0;94,3;94,3;5 304;1 671;8 694;100,0;99,0;6;99,2;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarPodlesn;O3;1g;42,1;0,2;126,2;0;96,9;97,0;5 569;2 035;8 655;100,0;98,0;6;98,8;1,0
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;O3;1g;43,1;0,0;143,1;1;98,5;98,5;6 335;2 230;8 662;98,0;100,0;6;98,9;1,0
2017;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;O3;1g;44,0;0,7;137,4;1;87,6;87,6;2 341;1 104;8 759;100,0;100,0;6;100,0;1,0
2017;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;O3;1g;47,9;0,3;144,8;2;96,7;96,7;6 639;2 208;8 734;100,0;100,0;6;99,7;1,0
2017;mazowieckie;PL1403;miasto Radom;MzRadTochter;O3;1g;45,0;-0,2;128,4;1;96,3;96,3;5 015;2 172;8 707;100,0;99,0;6;99,4;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;O3;1g;54,1;1,2;140,4;7;107,8;108,2;9 983;3 828;8 643;99,0;98,0;6;98,7;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;O3;1g;46,5;0,2;161,4;6;105,0;105,5;10 140;3 296;8 627;98,0;99,0;5;98,5;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;O3;1g;59,7;2,4;180,0;10;110,8;112,3;11 673;4 246;8 337;97,0;93,0;6;95,2;1,1
2017;mazowieckie;PL1404;strefa mazowiecka;MzKonJezMos;O3;1g;44,8;-0,8;157,8;5;104,3;106,6;8 737;2 813;8 139;93,0;92,0;4;92,9;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;O3;1g;43,0;0,0;134,3;1;100,3;100,6;6 133;2 110;8 636;98,0;100,0;5;98,6;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;O3;1g;45,5;0,0;162,5;15;113,5;115,1;15 321;3 766;8 558;96,0;100,0;5;97,7;1,0
2017;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;O3;1g;40,7;0,6;136,2;1;98,2;98,2;5 207;1 922;8 704;99,0;100,0;6;99,4;1,0
2017;opolskie;PL1601;miasto Opole;OpOpoleOsAKr;O3;1g;43,7;0,4;136,8;0;93,1;93,4;2 057;1 679;8 629;100,0;97,0;6;98,5;1,0
2017;opolskie;PL1602;strefa opolska;OpKKozBSmial;O3;1g;45,9;0,2;173,2;12;110,5;114,0;11 659;3 894;7 921;94,0;87,0;5;90,4;1,1
