"Kod";"Nazwa";"Rodzaje źródeł";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";1457,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";1723,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";1602,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";1840,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";2063,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";2495,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";3884,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2000";32,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2001";31,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2002";43,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2003";30,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2004";31,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2005";31,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2006";26,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2007";36,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2008";35,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2009";30,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2010";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2011";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2012";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2013";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2014";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2015";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2016";33,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2017";46,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2018";42,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2019";40,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2020";42,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2021";33,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2022";30,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie wodne";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2000";13700,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2001";14591,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2002";14092,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2003";14694,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2004";13891,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2005";13487,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2006";14025,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2007";13644,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2008";13497,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2009";13095,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2010";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2011";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2012";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2013";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2014";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2015";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2016";11365,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2017";10598,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2018";8238,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2019";7730,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2020";6898,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2021";6425,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2022";5171,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne ogółem";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2000";13568,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2001";14454,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2002";13954,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2003";14579,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2004";13774,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2005";13371,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2006";13925,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2007";13521,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2008";13425,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2009";13016,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2010";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2011";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2012";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2013";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2014";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2015";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2016";11203,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2017";10343,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2018";7951,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2019";7408,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2020";6576,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2021";6112,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2022";4823,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2000";131,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2001";136,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2002";138,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2003";114,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2004";117,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2005";116,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2006";99,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2007";123,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2008";72,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2009";78,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2010";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2011";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2012";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2013";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2014";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2015";0,0;"GWh";"x";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2016";161,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2017";255,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2018";286,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2019";321,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2020";321,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2021";313,1;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2022";348,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2000";;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2001";;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2002";;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2003";;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2004";;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2005";90,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2006";136,0;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2007";314,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2008";513,8;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2009";586,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2010";927,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2011";1009,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2012";1319,3;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2013";1280,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2014";1489,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2015";1957,5;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2016";1977,2;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2017";1816,7;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2018";2092,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2019";2422,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2020";2619,6;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2021";3047,9;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2022";4727,4;"GWh";"";
3000000;"WIELKOPOLSKIE";"z odnawialnych nośników energii";"2023";;"GWh";"n";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2000";;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2001";;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2002";;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2003";;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2004";;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2005";0,7;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2006";1,0;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2007";2,3;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2008";3,8;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2009";4,5;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2010";7,3;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2011";7,8;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2012";10,1;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2013";9,4;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2014";11,3;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2015";14,6;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2016";15,4;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2017";14,7;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2018";21,3;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2019";25,3;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2020";29,2;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2021";34,2;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2022";52,2;"%";"";
3000000;"WIELKOPOLSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2023";;"%";"n";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2000";;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2001";;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2002";;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2003";153,9;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2004";141,8;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2005";131,8;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2006";130,9;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2007";117,1;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2008";119,4;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2009";121,5;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2010";113,5;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2011";116,8;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2012";116,9;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2013";118,6;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2014";112,0;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2015";111,2;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2016";101,8;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2017";89,1;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2018";77,5;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2019";74,2;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2020";73,0;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2021";70,3;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2022";71,4;"%";"";
3000000;"WIELKOPOLSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2023";;"%";"n";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2000";7352,8;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2001";6760,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2002";6231,0;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2003";5974,7;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2004";5760,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2005";5526,0;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2006";7713,6;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2007";7995,5;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";8214,7;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";7397,9;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";7962,5;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";8877,5;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";8692,8;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";8719,8;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";8796,7;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";10015,6;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";9359,4;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";9330,7;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";8159,4;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";7912,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";8508,4;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";8261,3;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";9742,0;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2023";;"GWh";"n";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";173,8;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";279,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";435,1;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";493,0;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";557,5;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";3401,4;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";4122,9;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";3408,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";4024,0;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";4558,3;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";4415,1;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";5878,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2000";240,1;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2001";153,5;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2002";64,0;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2003";39,5;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2004";43,8;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2005";46,9;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2006";57,2;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2007";108,1;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2008";102,4;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2009";73,9;"GWh";"";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2010";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2011";0,0;"GWh";"x";
3200000;"ZACHODNIOPOMORSKIE";"elektrownie wodne";"2012";0,0;"GWh";"x";
